21135192,21202264
21135192,27112380
21135192,18676912
21135192,28803402
21135192,58095293
21135192,36373474
21135192,133483006
21135192,309863077
21135192,271285599
21135192,303803285
21135192,153729853
21135192,262013868
21135192,266757705
21135192,852004887
21135192,516583936
21135192,544698753
21135192,579522764
21135192,895932895
21135192,657776251
21135192,883832002
21135192,2087799303
21135192,1702254323
21135192,1919275911
21135192,1513089133
21135192,1059871769
21135192,2145230121
21135192,1661756619
2087799303,2091564822
2087799303,2095497423
2087799303,2118467462
2087799303,2108161206
2087799303,2116828691
2087799303,2145230121
2087799303,2136732602
2087799303,1919275911
2087799303,1926136279
2087799303,1991613506
2087799303,1961921217
2087799303,1875859810
2087799303,1889291505
2087799303,1969822324
2087799303,1979147224
2087799303,1702254323
2087799303,1646014504
2087799303,1513089133
2087799303,1805078089
2087799303,1244590822
2087799303,1553710227
2087799303,1510448038
2087799303,1544470789
2087799303,21135192
2087799303,309863077
2087799303,852004887
2087799303,27112380
2087799303,271285599
2087799303,943053832
309863077,303803285
309863077,315665793
309863077,311794443
309863077,271285599
309863077,294186780
309863077,378817728
309863077,287964995
309863077,351674568
309863077,21135192
309863077,27112380
309863077,18676912
309863077,516583936
309863077,417384714
309863077,437269511
309863077,414271313
309863077,426007600
309863077,512627644
309863077,58095293
309863077,852004887
309863077,544698753
309863077,1059871769
309863077,579522764
309863077,895932895
309863077,974776650
309863077,973236667
309863077,975642511
309863077,851490829
309863077,1020220027
309863077,2087799303
309863077,1702254323
309863077,1919275911
309863077,1513089133
309863077,1926136279
309863077,1979147224
852004887,851490829
852004887,810681787
852004887,902379116
852004887,883832002
852004887,910173486
852004887,544698753
852004887,1059871769
852004887,579522764
852004887,895932895
852004887,974776650
852004887,942354382
852004887,973236667
852004887,943053832
852004887,566647775
852004887,975642511
852004887,1020220027
852004887,1003467193
852004887,309863077
852004887,21135192
852004887,27112380
852004887,18676912
852004887,516583936
852004887,657776251
852004887,645862354
852004887,2087799303
852004887,1702254323
852004887,1919275911
852004887,1646014504
852004887,1513089133
1702254323,1705887855
1702254323,1651555560
1702254323,1676184126
1702254323,1661756619
1702254323,1635401064
1702254323,1646014504
1702254323,1805078089
1702254323,1991613506
1702254323,1961921217
1702254323,1875859810
1702254323,1800919223
1702254323,1836185321
1702254323,1848834926
1702254323,2087799303
1702254323,1919275911
1702254323,1244590822
1702254323,1198976917
1702254323,1926136279
1702254323,1158499810
1702254323,2145230121
1702254323,852004887
1702254323,21135192
1702254323,309863077
1702254323,1513089133
1702254323,895932895
1702254323,974776650
1919275911,1926136279
1919275911,1939930698
1919275911,1991613506
1919275911,1961921217
1919275911,1889291505
1919275911,1969822324
1919275911,1996820387
1919275911,2087799303
1919275911,1646014504
1919275911,2091564822
1919275911,2145230121
1919275911,1651555560
1919275911,2118467462
1919275911,2108161206
1919275911,1661756619
1919275911,1979147224
1919275911,1702254323
1919275911,1513089133
1919275911,1805078089
1919275911,1198976917
1919275911,1148425080
1919275911,1553710227
1919275911,309863077
1919275911,852004887
1919275911,21135192
1919275911,18676912
1919275911,1244590822
1919275911,851490829
1919275911,810681787
1646014504,1651555560
1646014504,1676184126
1646014504,1661756619
1646014504,1635401064
1646014504,1919275911
1646014504,1702254323
1646014504,1805078089
1646014504,1926136279
1646014504,1875859810
1646014504,1800919223
1646014504,1836185321
1646014504,1889291505
1646014504,1705887855
1646014504,2087799303
1646014504,1244590822
1646014504,1198976917
1646014504,1158499810
1646014504,852004887
1646014504,21135192
1646014504,309863077
1646014504,1513089133
1646014504,1059871769
1646014504,1020220027
27112380,28803402
27112380,21135192
27112380,18676912
27112380,21202264
27112380,36373474
27112380,133483006
27112380,309863077
27112380,271285599
27112380,303803285
27112380,153729853
27112380,262013868
27112380,266757705
27112380,311794443
27112380,852004887
27112380,516583936
27112380,544698753
27112380,579522764
27112380,895932895
27112380,414271313
27112380,883832002
27112380,651995894
27112380,2087799303
27112380,1646014504
27112380,1702254323
27112380,1919275911
27112380,1513089133
18676912,21135192
18676912,27112380
18676912,21202264
18676912,28803402
18676912,58095293
18676912,36373474
18676912,133483006
18676912,309863077
18676912,271285599
18676912,303803285
18676912,153729853
18676912,262013868
18676912,266757705
18676912,852004887
18676912,516583936
18676912,544698753
18676912,579522764
18676912,437269511
18676912,895932895
18676912,414271313
18676912,657776251
18676912,883832002
18676912,1919275911
18676912,1646014504
18676912,1702254323
18676912,2087799303
18676912,1513089133
18676912,1889291505
18676912,1635401064
18676912,1003467193
1513089133,1510448038
1513089133,1553710227
1513089133,1609474051
1513089133,1609125070
1513089133,1560339070
1513089133,1544470789
1513089133,1244590822
1513089133,1262293022
1513089133,1219314540
1513089133,1442493852
1513089133,1439693726
1513089133,2087799303
1513089133,1919275911
1513089133,1805078089
1513089133,1198976917
